project;name;sample_name_old;new_name;bees_in_pool;aim_id;host;host_genus;season;bioregion;plot;sampletype;year;sample_affiliation;project_person;collection;LUI_cat;G_STD;M_STD;F_STD;LUI_value_overall2021_global.ALB..HAI.;seq_run;well_in_pcr_plate
ITS2_susy4pAB;ZR214B-S81;ZR214B;ZR_214B;3;;Osmia_bicornis;Osmia;NA;Schorfheide;SEG44;reed_pollen;2021;reed_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;ZR215-S82;ZR215;ZR_215;3;;Osmia_bicornis;Osmia;NA;Schorfheide;SEG44;reed_pollen;2021;reed_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;ZR217-S83;ZR217;ZR_217;2;;Osmia_bicornis;Osmia;NA;Schorfheide;SEG44;reed_pollen;2021;reed_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;ZR218A-S84;ZR218A;ZR_218A;3;;Osmia_bicornis;Osmia;NA;Schorfheide;SEG44;reed_pollen;2021;reed_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;ZR218B-S261;ZR218B;ZR_218B;2;;Osmia_bicornis;Osmia;NA;Schorfheide;SEG44;reed_pollen;2021;reed_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;ZR218C-S86;ZR218C;ZR_218C;2;;Osmia_bicornis;Osmia;NA;Schorfheide;SEG44;reed_pollen;2021;reed_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;ZR219-S87;ZR219;ZR_219;1;;NA;NA;NA;Schorfheide;SEG44;reed_pollen;2021;reed_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;ZR220A-S88;ZR220A;ZR_220A;2;;Osmia_bicornis;Osmia;NA;Schorfheide;SEG44;reed_pollen;2021;reed_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;ZR220B-S89;ZR220B;ZR_220B;3;;Osmia_bicornis;Osmia;NA;Schorfheide;SEG44;reed_pollen;2021;reed_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;ZR221-S90;ZR221;ZR_221;2;;NA;NA;NA;Schorfheide;SEG44;reed_pollen;2021;reed_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;ZR224A-S91;ZR224A;ZR_224A;2;;Osmia_bicornis;Osmia;NA;Schorfheide;SEG44;reed_pollen;2021;reed_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;ZR224B-S260;ZR224B;ZR_224B;2;;Osmia_bicornis;Osmia;NA;Schorfheide;SEG44;reed_pollen;2021;reed_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;ZR229-S93;ZR229;ZR_229;1;;Osmia_bicornis;Osmia;NA;Schorfheide;SEG44;reed_pollen;2021;reed_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;ZR230-S94;ZR230;ZR_230;3;;Osmia_bicornis;Osmia;NA;Schorfheide;SEG44;reed_pollen;2021;reed_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;ZR231-S95;ZR231;ZR_231;1;;Osmia_bicornis;Osmia;NA;Schorfheide;SEG44;reed_pollen;2021;reed_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;ZR232-S270;ZR232;ZR_232;1;;NA;NA;NA;Schorfheide;SEG44;reed_pollen;2021;reed_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;ZR233-S98;ZR233;ZR_233;1;;Osmia_bicornis;Osmia;NA;Schorfheide;SEG44;reed_pollen;2021;reed_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;ZR234-S99;ZR234;ZR_234;3;;Osmia_bicornis;Osmia;NA;Schorfheide;SEG44;reed_pollen;2021;reed_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;ZR235-S100;ZR235;ZR_235;2;;Osmia_bicornis;Osmia;NA;Schorfheide;SEG44;reed_pollen;2021;reed_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;ZR237A-S101;ZR237A;ZR_237A;2;;Osmia_bicornis;Osmia;NA;Schorfheide;SEG44;reed_pollen;2021;reed_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;ZR237B-S102;ZR237B;ZR_237B;2;;Osmia_bicornis;Osmia;NA;Schorfheide;SEG44;reed_pollen;2021;reed_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;ZR238A-S103;ZR238A;ZR_238A;2;;Osmia_bicornis;Osmia;NA;Schorfheide;SEG44;reed_pollen;2021;reed_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;ZR238B-S288;ZR238B;ZR_238B;2;;Osmia_bicornis;Osmia;NA;Schorfheide;SEG44;reed_pollen;2021;reed_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;ZR239-S105;ZR239;ZR_239;2;;Osmia_bicornis;Osmia;NA;Schorfheide;SEG44;reed_pollen;2021;reed_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;ZR240-S106;ZR240;ZR_240;1;;Osmia_bicornis;Osmia;NA;Schorfheide;SEG44;reed_pollen;2021;reed_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;ZR241-S107;ZR241;ZR_241;2;;NA;NA;NA;Schorfheide;SEG44;reed_pollen;2021;reed_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;ZR244-S108;ZR244;ZR_244;3;;Osmia_bicornis;Osmia;NA;Schorfheide;SEG44;reed_pollen;2021;reed_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;ZR245-S109;ZR245;ZR_245;1;;NA;NA;NA;Schorfheide;SEG44;reed_pollen;2021;reed_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;ZR246A-S272;ZR246A;ZR_246A;2;;Osmia_bicornis;Osmia;NA;Schorfheide;SEG44;reed_pollen;2021;reed_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;ZR246B-S111;ZR246B;ZR_246B;2;;Osmia_bicornis;Osmia;NA;Schorfheide;SEG44;reed_pollen;2021;reed_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;ZR246C-S112;ZR246C;ZR_246C;2;;Osmia_bicornis;Osmia;NA;Schorfheide;SEG44;reed_pollen;2021;reed_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;ZR247-S113;ZR247;ZR_247;3;;NA;NA;NA;Schorfheide;SEG44;reed_pollen;2021;reed_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;ZR248-S114;ZR248;ZR_248;1;;Osmia_bicornis;Osmia;NA;Schorfheide;SEG44;reed_pollen;2021;reed_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;ZR249-S287;ZR249;ZR_249;1;;Osmia_bicornis;Osmia;NA;Schorfheide;SEG44;reed_pollen;2021;reed_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;ZR250-S116;ZR250;ZR_250;2;;Osmia_bicornis;Osmia;NA;Schorfheide;SEG44;reed_pollen;2021;reed_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;ZR251-S117;ZR251;ZR_251;3;;NA;NA;NA;Schorfheide;SEG44;reed_pollen;2021;reed_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;ZR252-S118;ZR252;ZR_252;3;;Osmia_caerulescens;Osmia;NA;Schorfheide;SEG44;reed_pollen;2021;reed_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;ZR255-S119;ZR255;ZR_255;1;;Osmia_bicornis;Osmia;NA;Schorfheide;SEG44;reed_pollen;2021;reed_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;ZR256A-S120;ZR256A;ZR_256A;2;;NA;NA;NA;Schorfheide;SEG44;reed_pollen;2021;reed_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;ZR256B-S121;ZR256B;ZR_256B;3;;NA;NA;NA;Schorfheide;SEG44;reed_pollen;2021;reed_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;ZR256C-S122;ZR256C;ZR_256C;2;;NA;NA;NA;Schorfheide;SEG44;reed_pollen;2021;reed_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;ZR257-S273;ZR257;ZR_257;1;;Osmia_bicornis;Osmia;NA;Schorfheide;SEG44;reed_pollen;2021;reed_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;ZR258A-S124;ZR258A;ZR_258A;2;;Osmia_bicornis;Osmia;NA;Schorfheide;SEG44;reed_pollen;2021;reed_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;ZR258B-S125;ZR258B;ZR_258B;3;;Osmia_bicornis;Osmia;NA;Schorfheide;SEG44;reed_pollen;2021;reed_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;ZR258C-S286;ZR258C;ZR_258C;3;;Osmia_bicornis;Osmia;NA;Schorfheide;SEG44;reed_pollen;2021;reed_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;ZR259-S127;ZR259;ZR_259;1;;NA;NA;NA;Schorfheide;SEG44;reed_pollen;2021;reed_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;ZR261A-S128;ZR261A;ZR_261A;2;;Osmia_bicornis;Osmia;NA;Schorfheide;SEG44;reed_pollen;2021;reed_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;ZR261B-S129;ZR261B;ZR_261B;3;;Osmia_bicornis;Osmia;NA;Schorfheide;SEG44;reed_pollen;2021;reed_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;ZR262A-S130;ZR262A;ZR_262A;2;;Osmia_bicornis;Osmia;NA;Schorfheide;SEG44;reed_pollen;2021;reed_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;ZR262B-S131;ZR262B;ZR_262B;2;;Osmia_bicornis;Osmia;NA;Schorfheide;SEG44;reed_pollen;2021;reed_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;ZR263A-S132;ZR263A;ZR_263A;2;;NA;NA;NA;Schorfheide;SEG44;reed_pollen;2021;reed_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;ZR263B-S133;ZR263B;ZR_263B;3;;NA;NA;NA;Schorfheide;SEG44;reed_pollen;2021;reed_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;ZR266A-S134;ZR266A;ZR_266A;2;;Osmia_bicornis;Osmia;NA;Schorfheide;SEG44;reed_pollen;2021;reed_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;ZR266B-S135;ZR266B;ZR_266B;2;;Osmia_bicornis;Osmia;NA;Schorfheide;SEG44;reed_pollen;2021;reed_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;ZR267-S274;ZR267;ZR_267;1;;Osmia_caerulescens;Osmia;NA;Schorfheide;SEG44;reed_pollen;2021;reed_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;ZR270-S285;ZR270;ZR_270;2;;Osmia_bicornis;Osmia;NA;Schorfheide;SEG44;reed_pollen;2021;reed_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;ZR271-S138;ZR271;ZR_271;1;;Osmia_bicornis;Osmia;NA;Schorfheide;SEG44;reed_pollen;2021;reed_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;ZR273A-S139;ZR273A;ZR_273A;2;;Osmia_bicornis;Osmia;NA;Schorfheide;SEG44;reed_pollen;2021;reed_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;ZR273B-S140;ZR273B;ZR_273B;3;;Osmia_bicornis;Osmia;NA;Schorfheide;SEG44;reed_pollen;2021;reed_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;ZR275-S141;ZR275;ZR_275;1;;NA;NA;NA;Schorfheide;SEG44;reed_pollen;2021;reed_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;ZR330-S176;ZR330;ZR_330;3;;Osmia_bicornis;Osmia;NA;Schorfheide;SEG44;reed_pollen;2021;reed_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;ZR118-S314;ZR118;ZR_118;3;;Osmia_sp;Osmia;NA;Schorfheide ;SEG44;reed_pollen;2021;reed_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;ZR119A-S235;ZR119A;ZR_119A;2;;Osmia_bicornis;Osmia;NA;Schorfheide ;SEG44;reed_pollen;2021;reed_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;ZR119B-S316;ZR119B;ZR_119B;2;;Osmia_bicornis;Osmia;NA;Schorfheide ;SEG44;reed_pollen;2021;reed_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;ZR120A-S317;ZR120A;ZR_120A;2;;Osmia_bicornis;Osmia;NA;Schorfheide ;SEG44;reed_pollen;2021;reed_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;ZR120B-S248;ZR120B;ZR_120B;2;;Osmia_bicornis;Osmia;NA;Schorfheide ;SEG44;reed_pollen;2021;reed_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;ZR120C-S319;ZR120C;ZR_120C;3;;Osmia_bicornis;Osmia;NA;Schorfheide ;SEG44;reed_pollen;2021;reed_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;ZR121A-S320;ZR121A;ZR_121A;2;;Osmia_bicornis;Osmia;NA;Schorfheide ;SEG44;reed_pollen;2021;reed_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;ZR122A-S321;ZR122A;ZR_122A;2;;Osmia_bicornis;Osmia;NA;Schorfheide ;SEG44;reed_pollen;2021;reed_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;ZR122B-S322;ZR122B;ZR_122B;2;;Osmia_bicornis;Osmia;NA;Schorfheide ;SEG44;reed_pollen;2021;reed_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;ZR123-S323;ZR123;ZR_123;3;;Osmia_bicornis;Osmia;NA;Schorfheide ;SEG44;reed_pollen;2021;reed_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;ZR124A-S324;ZR124A;ZR_124A;2;;Osmia_bicornis;Osmia;NA;Schorfheide ;SEG44;reed_pollen;2021;reed_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;ZR125A-S325;ZR125A;ZR_125A;2;;Osmia_bicornis;Osmia;NA;Schorfheide ;SEG44;reed_pollen;2021;reed_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;ZR125B-S326;ZR125B;ZR_125B;3;;Osmia_bicornis;Osmia;NA;Schorfheide ;SEG44;reed_pollen;2021;reed_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;ZR126A-S327;ZR126A;ZR_126A;2;;Osmia_bicornis;Osmia;NA;Schorfheide ;SEG44;reed_pollen;2021;reed_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;ZR126B-S236;ZR126B;ZR_126B;2;;Osmia_bicornis;Osmia;NA;Schorfheide ;SEG44;reed_pollen;2021;reed_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;ZR127A-S247;ZR127A;ZR_127A;2;;Osmia_bicornis;Osmia;NA;Schorfheide ;SEG44;reed_pollen;2021;reed_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;ZR127B-S330;ZR127B;ZR_127B;3;;Osmia_bicornis;Osmia;NA;Schorfheide ;SEG44;reed_pollen;2021;reed_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;ZR128-S331;ZR128;ZR_128;2;;Osmia_bicornis;Osmia;NA;Schorfheide ;SEG44;reed_pollen;2021;reed_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;ZR129A-S332;ZR129A;ZR_129A;2;;Osmia_bicornis;Osmia;NA;Schorfheide ;SEG44;reed_pollen;2021;reed_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;ZR129B-S333;ZR129B;ZR_129B;3;;Osmia_bicornis;Osmia;NA;Schorfheide ;SEG44;reed_pollen;2021;reed_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;ZR130A-S334;ZR130A;ZR_130A;2;;Osmia_bicornis;Osmia;NA;Schorfheide ;SEG44;reed_pollen;2021;reed_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;ZR130B-S335;ZR130B;ZR_130B;2;;Osmia_bicornis;Osmia;NA;Schorfheide ;SEG44;reed_pollen;2021;reed_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;ZR130C-S336;ZR130C;ZR_130C;2;;Osmia_bicornis;Osmia;NA;Schorfheide ;SEG44;reed_pollen;2021;reed_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;ZR130D-S337;ZR130D;ZR_130D;3;;Osmia_bicornis;Osmia;NA;Schorfheide ;SEG44;reed_pollen;2021;reed_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;ZR-104-S310;ZR-104;ZR_104;3;;NA;NA;NA;Schorfheide;SEG45;reed_pollen;2020;reed_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;Bi-P1718021;Bi-P1718021;Bi-P1718021;NA;;Osmia cornuta;Osmia;NA;Schorfheide;SEG05;reed_pollen;2017;reed_pollen;birte;;;;;;;;
ITS2_susy4pAB;Bi-P1718025;Bi-P1718025;Bi-P1718025;NA;;Chelostoma florisomne;Chelostoma;NA;Schorfheide;SEG05;reed_pollen;2017;reed_pollen;birte;;;;;;;;
ITS2_susy4pAB;Bi-P1718036;Bi-P1718036;Bi-P1718036;NA;;Osmia bicornis;Osmia;NA;Schorfheide;SEG05;reed_pollen;2017;reed_pollen;birte;;;;;;;;
ITS2_susy4pAB;Bi-P1718037;Bi-P1718037;Bi-P1718037;NA;;Osmia bicornis;Osmia;NA;Schorfheide;SEG05;reed_pollen;2017;reed_pollen;birte;;;;;;;;
ITS2_susy4pAB;Bi-P1718038;Bi-P1718038;Bi-P1718038;NA;;Osmia bicornis;Osmia;NA;Schorfheide;SEG05;reed_pollen;2017;reed_pollen;birte;;;;;;;;
ITS2_susy4pAB;Bi-P1718039;Bi-P1718039;Bi-P1718039;NA;;Osmia bicornis;Osmia;NA;Schorfheide;SEG05;reed_pollen;2017;reed_pollen;birte;;;;;;;;
ITS2_susy4pAB;Bi-P1718040;Bi-P1718040;Bi-P1718040;NA;;Osmia bicornis;Osmia;NA;Schorfheide;SEG05;reed_pollen;2017;reed_pollen;birte;;;;;;;;
ITS2_susy4pAB;Bi-P1718095;Bi-P1718095;Bi-P1718095;NA;;Chelostoma florisomne;Chelostoma;NA;Schorfheide;SEG05;reed_pollen;2017;reed_pollen;birte;;;;;;;;
ITS2_susy4pAB;Bi-P1718096;Bi-P1718096;Bi-P1718096;NA;;Osmia bicornis;Osmia;NA;Schorfheide;SEG05;reed_pollen;2017;reed_pollen;birte;;;;;;;;
ITS2_susy4pAB;Bi-P1718097;Bi-P1718097;Bi-P1718097;NA;;Osmia bicornis;Osmia;NA;Schorfheide;SEG05;reed_pollen;2017;reed_pollen;birte;;;;;;;;
ITS2_susy4pAB;Bi-P1718098;Bi-P1718098;Bi-P1718098;NA;;Osmia bicornis;Osmia;NA;Schorfheide;SEG05;reed_pollen;2017;reed_pollen;birte;;;;;;;;
ITS2_susy4pAB;Bi-P1718099;Bi-P1718099;Bi-P1718099;NA;;Osmia bicornis;Osmia;NA;Schorfheide;SEG05;reed_pollen;2017;reed_pollen;birte;;;;;;;;
ITS2_susy4pAB;Bi-P1718130;Bi-P1718130;Bi-P1718130;NA;;Osmia bicornis;Osmia;NA;Schorfheide;SEG05;reed_pollen;2017;reed_pollen;birte;;;;;;;;
ITS2_susy4pAB;ZR-9-S10;ZR-9;ZR_009;3;;NA;NA;NA;Schorfheide;SEG05;reed_pollen;2020;reed_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;ZR-10-S11;ZR-10;ZR_010;3;;Osmia_bicornis;Osmia;NA;Schorfheide;SEG05;reed_pollen;2020;reed_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;ZR-11A-S12;ZR-11A;ZR_011A;4;;Osmia_bicornis;Osmia;NA;Schorfheide;SEG05;reed_pollen;2020;reed_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;ZR-11B-S14;ZR-11B;ZR_011B;2;;Osmia_bicornis;Osmia;NA;Schorfheide;SEG05;reed_pollen;2020;reed_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;ZR-12-S195;ZR-12;ZR_012;4;;Osmia_bicornis;Osmia;NA;Schorfheide;SEG05;reed_pollen;2020;reed_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;ZR-13A-S15;ZR-13A;ZR_013A;4;;Osmia_bicornis;Osmia;NA;Schorfheide;SEG05;reed_pollen;2020;reed_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;ZR-13B-S16;ZR-13B;ZR_013B;4;;Osmia_bicornis;Osmia;NA;Schorfheide;SEG05;reed_pollen;2020;reed_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;ZR-14-S17;ZR-14;ZR_014;2;;NA;NA;NA;Schorfheide;SEG05;reed_pollen;2020;reed_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;ZR-15A-S18;ZR-15A;ZR_015A;4;;Osmia_bicornis;Osmia;NA;Schorfheide;SEG05;reed_pollen;2020;reed_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;ZR-15B-S210;ZR-15B;ZR_015B;4;;Osmia_bicornis;Osmia;NA;Schorfheide;SEG05;reed_pollen;2021;reed_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;ZR-15C-S20;ZR-15C;ZR_015C;1;;Osmia_bicornis;Osmia;NA;Schorfheide;SEG05;reed_pollen;2020;reed_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;ZR-16A-S21;ZR-16A;ZR_016A;4;;Osmia_bicornis;Osmia;NA;Schorfheide;SEG05;reed_pollen;2021;reed_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;ZR-16B-S22;ZR-16B;ZR_016B;2;;Osmia_bicornis;Osmia;NA;Schorfheide;SEG05;reed_pollen;2021;reed_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;ZR-21A-S196;ZR-21A;ZR_021A;4;;Osmia_bicornis;Osmia;NA;Schorfheide;SEG05;reed_pollen;2020;reed_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;ZR-21B-S28;ZR-21B;ZR_021B;4;;Osmia_bicornis;Osmia;NA;Schorfheide;SEG05;reed_pollen;2020;reed_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;ZR-21C-S29;ZR-21C;ZR_021C;2;;Osmia_bicornis;Osmia;NA;Schorfheide;SEG05;reed_pollen;2020;reed_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;ZR-22-S209;ZR-22;ZR_022;2;;Osmia_bicornis;Osmia;NA;Schorfheide;SEG05;reed_pollen;2020;reed_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;ZR109A-S290;ZR109A;ZR_109A;3;;Osmia_bicornis;Osmia;NA;Schorfheide;SEG05;reed_pollen;2021;reed_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;ZR109B-S291;ZR109B;ZR_109B;3;;Osmia_bicornis;Osmia;NA;Schorfheide;SEG05;reed_pollen;2021;reed_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;ZR109C-S292;ZR109C;ZR_109C;3;;Osmia_bicornis;Osmia;NA;Schorfheide;SEG05;reed_pollen;2021;reed_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;ZR174A-S36;ZR174A;ZR_174A;2;;Osmia_bicornis;Osmia;NA;Schorfheide;SEG05;reed_pollen;2021;reed_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;ZR174B-S325;ZR174B;ZR_174B;2;;Osmia_bicornis;Osmia;NA;Schorfheide;SEG05;reed_pollen;2021;reed_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;ZR174C-S38;ZR174C;ZR_174C;2;;Osmia_bicornis;Osmia;NA;Schorfheide;SEG05;reed_pollen;2021;reed_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;ZR176-S39;ZR176;ZR_176;3;;Osmia_bicornis;Osmia;NA;Schorfheide;SEG05;reed_pollen;2021;reed_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;ZR177A-S254;ZR177A;ZR_177A;2;;NA;NA;NA;Schorfheide;SEG05;reed_pollen;2021;reed_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;ZR177B-S265;ZR177B;ZR_177B;2;;NA;NA;NA;Schorfheide;SEG05;reed_pollen;2021;reed_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;ZR178A-S42;ZR178A;ZR_178A;2;;Osmia_bicornis;Osmia;NA;Schorfheide;SEG05;reed_pollen;2021;reed_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;ZR178B-S43;ZR178B;ZR_178B;2;;Osmia_bicornis;Osmia;NA;Schorfheide;SEG05;reed_pollen;2021;reed_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;ZR179A-S44;ZR179A;ZR_179A;2;;Osmia_bicornis;Osmia;NA;Schorfheide;SEG05;reed_pollen;2021;reed_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;ZR179B-S45;ZR179B;ZR_179B;2;;Osmia_bicornis;Osmia;NA;Schorfheide;SEG05;reed_pollen;2021;reed_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;ZR179C-S46;ZR179C;ZR_179C;3;;Osmia_bicornis;Osmia;NA;Schorfheide;SEG05;reed_pollen;2021;reed_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;ZR180A-S47;ZR180A;ZR_180A;2;;Osmia_bicornis;Osmia;NA;Schorfheide;SEG05;reed_pollen;2021;reed_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;ZR180B-S48;ZR180B;ZR_180B;2;;Osmia_bicornis;Osmia;NA;Schorfheide;SEG05;reed_pollen;2021;reed_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;ZR180C-S49;ZR180C;ZR_180C;2;;Osmia_bicornis;Osmia;NA;Schorfheide;SEG05;reed_pollen;2021;reed_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;ZR182-S50;ZR182;ZR_182;1;;Osmia_bicornis;Osmia;NA;Schorfheide;SEG05;reed_pollen;2021;reed_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;ZR183A-S51;ZR183A;ZR_183A;2;;Osmia_bicornis;Osmia;NA;Schorfheide;SEG05;reed_pollen;2021;reed_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;ZR183B-S264;ZR183B;ZR_183B;2;;Osmia_bicornis;Osmia;NA;Schorfheide;SEG05;reed_pollen;2021;reed_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;ZR183C-S256;ZR183C;ZR_183C;3;;Osmia_bicornis;Osmia;NA;Schorfheide;SEG05;reed_pollen;2021;reed_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;ZR184-S54;ZR184;ZR_184;NA;;Osmia_bicornis;Osmia;NA;Schorfheide;SEG05;reed_pollen;2021;reed_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;ZR185-S55;ZR185;ZR_185;2;;Osmia_bicornis;Osmia;NA;Schorfheide;SEG05;reed_pollen;2021;reed_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;ZR188A-S56;ZR188A;ZR_188A;2;;Osmia_bicornis;Osmia;NA;Schorfheide;SEG05;reed_pollen;2021;reed_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;ZR188B-S57;ZR188B;ZR_188B;3;;Osmia_bicornis;Osmia;NA;Schorfheide;SEG05;reed_pollen;2021;reed_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;ZR189A-S58;ZR189A;ZR_189A;2;;Osmia_bicornis;Osmia;NA;Schorfheide;SEG05;reed_pollen;2021;reed_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;ZR189B-S59;ZR189B;ZR_189B;2;;Osmia_bicornis;Osmia;NA;Schorfheide;SEG05;reed_pollen;2021;reed_pollen;susi_ale;;;;;;;;
